ev_id,lat,lon,dep,YYYY,MM,DD,HH,mm,ss
2140,-8.331787,115.478328,10.697,2017,11,20,20,58,42.16
2141,-8.347168,115.459896,11.842,2017,11,21,4,2,41.72
2142,-8.222992,115.513916,10.242,2017,11,21,9,44,22.05
2143,-8.275225,115.474699,11.973,2017,11,21,9,50,38.64
2144,-8.25691,115.447331,7.007,2017,11,21,10,4,40.88
2145,-8.344362,115.451213,10.587,2017,11,21,12,25,28.23
2146,-8.317306,115.537638,9.231,2017,11,21,15,28,7.52
2147,-8.303202,115.457113,12.435,2017,11,21,15,42,11.17
2148,-8.305347,115.461344,14.154,2017,11,21,15,47,45.38
2149,-8.279038,115.459538,12.676,2017,11,21,15,54,22.86
2150,-8.253684,115.536979,11.611,2017,11,21,16,57,44.77
2151,-8.285358,115.516341,11.719,2017,11,21,17,12,12.28
2152,-8.236363,115.550838,11.826,2017,11,21,17,25,16.56
2153,-8.362798,115.489697,9.345,2017,11,21,18,49,6
2154,-8.357899,115.476864,8.489,2017,11,21,18,53,0.32
2155,-8.287105,115.484863,7.376,2017,11,21,21,24,50.24
2157,-8.299426,115.485824,12.604,2017,11,22,14,15,5.54
2158,-8.305356,115.484538,11.36,2017,11,22,14,29,14.1
2159,-8.305482,115.475806,10.496,2017,11,22,14,40,2.38
2160,-8.274946,115.511304,7.155,2017,11,22,14,52,1.66
2161,-8.305346,115.488517,7.602,2017,11,22,14,53,9.41
2162,-8.275581,115.45485,12.905,2017,11,22,15,8,6.5
2163,-8.305317,115.48501,12.577,2017,11,22,15,16,52.3
2164,-8.323882,115.495353,9.176,2017,11,22,15,35,21.77
2165,-8.334824,115.539811,13.412,2017,11,22,15,40,43.8
2166,-8.276781,115.452783,12.373,2017,11,22,16,46,30.44
2168,-8.282107,115.467122,13.536,2017,11,22,17,17,39.56
2169,-8.296491,115.496273,12.749,2017,11,22,18,56,37.4
2170,-8.261163,115.526017,8.472,2017,11,22,20,44,25.52
2171,-8.315602,115.497477,10.43,2017,11,22,23,9,1.04
2172,-8.315247,115.480314,6.638,2017,11,22,23,24,59.5
2173,-8.289948,115.486499,8.96,2017,11,23,1,5,44.74
2174,-8.351325,115.482658,11.911,2017,11,23,1,14,16.66
2175,-8.310725,115.518864,10.1,2017,11,23,2,12,2.19
2177,-8.346218,115.488721,0.956,2017,11,23,4,18,58.54
2178,-8.354748,115.487923,10.222,2017,11,23,5,56,43.19
2179,-8.22481,115.522241,10.839,2017,11,23,9,22,0.49
2180,-8.212722,115.54349,12.764,2017,11,23,9,23,52.73
2181,-8.135117,115.416252,10.678,2017,11,23,10,8,43.52
2182,-8.247028,115.516431,7.184,2017,11,23,10,17,3.75
2183,-8.323539,115.46097,11.992,2017,11,23,11,3,42.09
2184,-8.304066,115.454191,9.196,2017,11,23,11,11,30.52
2185,-8.310573,115.483179,10.856,2017,11,23,12,10,51.16
2186,-8.254293,115.530778,10.451,2017,11,23,13,23,38.61
2187,-8.297051,115.495923,1.12,2017,11,23,15,26,40.04
2188,-8.260751,115.460156,11.424,2017,11,23,15,38,45.06
2190,-8.275288,115.455526,12.681,2017,11,23,17,35,46.68
2191,-8.269561,115.45498,13.961,2017,11,23,18,47,59
2192,-8.263277,115.556795,4.418,2017,11,23,20,21,56.76
2193,-8.279642,115.462248,12.242,2017,11,23,21,58,25.22
2194,-8.328858,115.490063,10.642,2017,11,24,5,1,50.65
2195,-8.303575,115.47583,11.632,2017,11,24,6,9,30.95
2196,-8.274972,115.477743,11.637,2017,11,24,8,43,13.63
2197,-8.331039,115.484383,10.065,2017,11,24,12,31,29.13
2198,-8.274462,115.471159,0.697,2017,11,24,14,41,36.21
2199,-8.362803,115.417668,1.116,2017,11,24,14,44,17.83
2200,-8.279916,115.459619,12.155,2017,11,24,14,54,41.25
2202,-8.211936,115.467871,4.579,2017,11,24,15,39,17.38
2203,-8.291405,115.442904,8.164,2017,11,24,16,2,8.41
2204,-8.294919,115.46416,9.917,2017,11,24,16,24,41.25
2205,-8.338018,115.509041,14.657,2017,11,24,17,40,47.08
2206,-8.325679,115.475236,4.178,2017,11,24,17,42,31.8
2207,-8.319329,115.442106,7.51,2017,11,24,17,50,24.12
2208,-8.288542,115.469727,10.691,2017,11,24,18,23,21.76
2209,-8.315318,115.486865,5.91,2017,11,24,19,7,48.56
2210,-8.272249,115.552295,4.63,2017,11,24,19,38,57.72
2211,-8.291334,115.507072,10.203,2017,11,24,20,9,39.28
2212,-8.223647,115.550155,7.669,2017,11,24,20,50,41.44
2213,-8.385342,115.452384,4.711,2017,11,24,21,16,50.84
2214,-8.272808,115.465763,13.928,2017,11,24,21,17,40.24
2215,-8.243689,115.514209,0.959,2017,11,24,21,27,37.14
2216,-8.310899,115.515047,1.018,2017,11,24,22,6,19.48
2217,-8.316994,115.467716,10.85,2017,11,24,22,12,50.2
2218,-8.371609,115.48505,3.291,2017,11,25,0,18,36.57
2219,-8.358429,115.485164,1.78,2017,11,25,0,24,24.02
2220,-8.297504,115.470353,8.44,2017,11,25,0,31,50.98
2221,-8.356791,115.48527,4.903,2017,11,25,0,52,20
2222,-8.357554,115.505713,3.13,2017,11,25,1,11,41.05
2223,-8.342799,115.489445,4.278,2017,11,25,1,18,28.45
2224,-8.342458,115.510433,1.266,2017,11,25,1,24,37.02
2225,-8.349957,115.504435,1.088,2017,11,25,1,25,49.04
2226,-8.32136,115.479093,6.896,2017,11,25,1,35,45.83
2227,-8.31296,115.45966,11.452,2017,11,25,1,45,58.34
2228,-8.340334,115.491691,7.744,2017,11,25,1,54,49.35
2229,-8.351881,115.477824,0.531,2017,11,25,2,20,25.49
2231,-8.344048,115.4837,6.844,2017,11,25,2,33,17.91
2232,-8.340922,115.495711,5.041,2017,11,25,2,37,42.07
2233,-8.334745,115.50603,1.029,2017,11,25,2,44,12.89
2234,-8.235736,115.512028,7.72,2017,11,25,3,8,41.66
2235,-8.371636,115.525049,9.994,2017,11,25,3,10,37.85
2236,-8.293059,115.47076,12.278,2017,11,25,5,45,20.84
2237,-8.305518,115.514103,10.009,2017,11,25,9,16,47.35
2238,-8.220665,115.461125,4.907,2017,11,25,10,15,5.38
2239,-8.277745,115.453841,8.515,2017,11,25,11,13,22.81
2240,-8.391497,115.603019,2.046,2017,11,25,13,14,49.15
2243,-8.277867,115.510775,12.893,2017,11,25,13,44,28.9
2244,-8.311479,115.449227,11.424,2017,11,25,16,19,45.53
2245,-8.27909,115.44821,12.159,2017,11,25,16,20,8.6
2246,-8.308544,115.459741,13.704,2017,11,25,18,23,5.2
2247,-8.270576,115.449276,8.145,2017,11,25,18,36,22.86
2248,-8.230275,115.528003,9.686,2017,11,25,23,23,17.1
